timestamp,datetime,comment-id,author-id,agrees,disagrees,moderated,importance,comment-body
1760116570,Fri Oct 10 2025 17:16:10 GMT+0000 (Coordinated Universal Time),753,232,66,4,1,17,"I agree there needs to be some guidelines with AI. The amount of misinformation  is alarming"
1760116574,Fri Oct 10 2025 17:16:14 GMT+0000 (Coordinated Universal Time),754,230,34,24,1,9,"I am concerned that AI will become indestructible as it already resists being deleted."
1760116581,Fri Oct 10 2025 17:16:21 GMT+0000 (Coordinated Universal Time),755,226,52,9,1,18,"Bias in AI could worsen inequality if not properly addressed."
1760116592,Fri Oct 10 2025 17:16:32 GMT+0000 (Coordinated Universal Time),756,226,71,7,1,26,"Deepfakes may destroy trust in real images and videos."
1760116595,Fri Oct 10 2025 17:16:35 GMT+0000 (Coordinated Universal Time),757,222,3,4,-1,1,"This is not a statement regarding AI."
1760116669,Fri Oct 10 2025 17:17:49 GMT+0000 (Coordinated Universal Time),767,233,14,0,-1,2,"agreed.  there have to be tangible parameters governing ai usage."
1760116616,Fri Oct 10 2025 17:16:56 GMT+0000 (Coordinated Universal Time),759,224,80,21,1,22,"Regulations should be made for AI use on important matters and where it's posted because it can create false ads, images, and statements."
1760116621,Fri Oct 10 2025 17:17:01 GMT+0000 (Coordinated Universal Time),760,226,49,13,1,4,"AI monopolies could centralize too much power"
1760116622,Fri Oct 10 2025 17:17:02 GMT+0000 (Coordinated Universal Time),761,215,80,4,1,15,"AI could be used for malicious purposes in the future especially with people's personal information."
1760116623,Fri Oct 10 2025 17:17:03 GMT+0000 (Coordinated Universal Time),762,205,54,8,1,10,"Ai which seems to replace most jobs in the future should be lenient and allow some human to keep working and collaborate together"
1760116641,Fri Oct 10 2025 17:17:21 GMT+0000 (Coordinated Universal Time),763,238,28,28,1,5,"Freedom of speech means freedom of speech for everyone. it means no contacting employers because someone hurt your feelings online"
1760116648,Fri Oct 10 2025 17:17:28 GMT+0000 (Coordinated Universal Time),764,217,52,10,1,6,"This is so important because right now Ai is controlled by wealthy capitalists. Ai should benefit everyone."
1760116657,Fri Oct 10 2025 17:17:37 GMT+0000 (Coordinated Universal Time),765,237,4,2,-1,0,"agree"
1760116666,Fri Oct 10 2025 17:17:46 GMT+0000 (Coordinated Universal Time),766,225,84,11,1,15,"I do think that there needs to be policies in regards to AI"
1760116671,Fri Oct 10 2025 17:17:51 GMT+0000 (Coordinated Universal Time),768,205,60,5,1,6,"Ai should ensure that it does not replace all humans so that it can collaborate with them"
1760116673,Fri Oct 10 2025 17:17:53 GMT+0000 (Coordinated Universal Time),769,226,67,20,1,7,"I’m concerned that AI creativity will replace human art and culture."
1760116673,Fri Oct 10 2025 17:17:53 GMT+0000 (Coordinated Universal Time),770,228,37,10,1,3,"With the recent political discourse and bots on social media I could not agree more with this statement."
1760116674,Fri Oct 10 2025 17:17:54 GMT+0000 (Coordinated Universal Time),771,238,57,11,1,11,"Is it only a matter of time before we have completely AI movies? actors just giving their likeness?"
1760116684,Fri Oct 10 2025 17:18:04 GMT+0000 (Coordinated Universal Time),772,227,47,17,1,0,"Dumb academics use AI in dumb ways. AI can't make dumb people smarter."
1760116687,Fri Oct 10 2025 17:18:07 GMT+0000 (Coordinated Universal Time),773,222,47,21,1,14,"The conversation about how much energy AI uses does not seem to be happening."
1760116698,Fri Oct 10 2025 17:18:18 GMT+0000 (Coordinated Universal Time),774,192,45,7,1,5,"AI art generators dont create in same way hymans do, they are trained on patterns in huge amounts of data from the internet. they learn styl"
1760116727,Fri Oct 10 2025 17:18:47 GMT+0000 (Coordinated Universal Time),778,223,33,35,1,9,"I believe General AI will be harmful to humans"
1760116613,Fri Oct 10 2025 17:16:53 GMT+0000 (Coordinated Universal Time),758,225,10,3,-1,0,"I do agree that AI is everywhere."
1760115450,Fri Oct 10 2025 16:57:30 GMT+0000 (Coordinated Universal Time),467,92,49,14,1,18,"The GHG pollution AI data centers will cause over the next 10 years is a massive threat to air quality and contributor to global warming"
1760115462,Fri Oct 10 2025 16:57:42 GMT+0000 (Coordinated Universal Time),471,118,10,1,-1,2,"This is one of the more important criteria that AIs have to conform with. There is more to making a decision than with logic. Ethics matter."
1760116703,Fri Oct 10 2025 17:18:23 GMT+0000 (Coordinated Universal Time),775,242,52,6,1,8,"AI must improve the lives of people, not make it harder for people. AI needs to have HUMANITY programmed inside."
1760116718,Fri Oct 10 2025 17:18:38 GMT+0000 (Coordinated Universal Time),776,226,63,6,1,18,"AI could spread misinformation faster"
1760116720,Fri Oct 10 2025 17:18:40 GMT+0000 (Coordinated Universal Time),777,167,18,39,1,7,"AI could make money obsolete."
1760116820,Fri Oct 10 2025 17:20:20 GMT+0000 (Coordinated Universal Time),795,239,75,3,1,19,"AI should not collect or use personal data without clear consent."
1760116839,Fri Oct 10 2025 17:20:39 GMT+0000 (Coordinated Universal Time),800,239,56,2,1,14,"Humans must stay in control of AI decisions that affect lives or security."
1760117013,Fri Oct 10 2025 17:23:33 GMT+0000 (Coordinated Universal Time),828,262,45,9,1,14,"The most important priority should be making sure that AI has enough safety walls so that it cannot be hacked."
1760116736,Fri Oct 10 2025 17:18:56 GMT+0000 (Coordinated Universal Time),779,231,70,3,1,12,"I am concerned that people with trust AI data is accurate without fact checking."
1760116748,Fri Oct 10 2025 17:19:08 GMT+0000 (Coordinated Universal Time),780,225,73,6,1,11,"I agree as I think people will become more dependent on AI and learn less for their own well being."
1760116772,Fri Oct 10 2025 17:19:32 GMT+0000 (Coordinated Universal Time),784,211,62,7,1,13,"Like all other technologies before AI such as the telephone, the automobile,  etc. there are pros and cons."
1760115480,Fri Oct 10 2025 16:58:00 GMT+0000 (Coordinated Universal Time),477,133,66,21,1,11,"I am afraid AI will ruin the pursuit of creativity on a human level altogether."
1760115485,Fri Oct 10 2025 16:58:05 GMT+0000 (Coordinated Universal Time),478,99,9,4,-1,2,"We have to be aware, all information generated by AI is correct, and have to be diligent in looking a multiple resources for verification"
1760115487,Fri Oct 10 2025 16:58:07 GMT+0000 (Coordinated Universal Time),479,146,4,4,-1,0,"VERY GREAT AND LOVELY"
1760116751,Fri Oct 10 2025 17:19:11 GMT+0000 (Coordinated Universal Time),781,118,79,6,1,16,"We should always be informed when AIs are involved with anything people are involved with."
1760116755,Fri Oct 10 2025 17:19:15 GMT+0000 (Coordinated Universal Time),782,235,53,15,1,16,"My highest priority concern is the unsustainable surge and energy demand created by massive AI data centers this demand for utility companie"
1760115489,Fri Oct 10 2025 16:58:09 GMT+0000 (Coordinated Universal Time),480,51,70,6,1,13,"everything AI does should be checked and rechecked."
1760115491,Fri Oct 10 2025 16:58:11 GMT+0000 (Coordinated Universal Time),481,106,59,18,1,19,"AI should be used for menial tasks, not creating art, music, literature, etc. because real art comes from human experience."
1760115494,Fri Oct 10 2025 16:58:14 GMT+0000 (Coordinated Universal Time),482,112,9,4,-1,3,"I watched a congressional hearing on AI talking young people into suicide."
1760115497,Fri Oct 10 2025 16:58:17 GMT+0000 (Coordinated Universal Time),485,102,64,5,1,16,"AI has to be created in a responsible way to save employment, privacy, truth, decrease bias, and minimize negative environmental impact."
1760115579,Fri Oct 10 2025 16:59:39 GMT+0000 (Coordinated Universal Time),510,113,11,4,-1,0,"green house glasses can be a big issue"
1760116782,Fri Oct 10 2025 17:19:42 GMT+0000 (Coordinated Universal Time),786,244,46,13,1,10,"I am afraid that one day AI will beused by those in power to attack their enemies in a very fast and efficient way."
1760116782,Fri Oct 10 2025 17:19:42 GMT+0000 (Coordinated Universal Time),787,243,49,13,1,9,"My greatest concern with AI is that it is producing lots of waste. Earth already has lots of waste.  I am also concerned about stealing art."
1760116785,Fri Oct 10 2025 17:19:45 GMT+0000 (Coordinated Universal Time),788,230,82,6,1,12,"One thing that concerns me about the advancement in AI is Deep Fakes. Can we believe our own eyes?"
1760116920,Fri Oct 10 2025 17:22:00 GMT+0000 (Coordinated Universal Time),816,225,3,1,-1,0,"I absolutely agree with this statmentment.  I'm not sure where the information is coming from with AI."
1760116803,Fri Oct 10 2025 17:20:03 GMT+0000 (Coordinated Universal Time),790,239,64,4,1,15,"AI-generated misinformation could make it harder to tell truth from lies online."
1760116804,Fri Oct 10 2025 17:20:04 GMT+0000 (Coordinated Universal Time),791,217,50,13,1,13,"Bias is already prevalent in Ai models. I fear it could become more eskew."
1760116812,Fri Oct 10 2025 17:20:12 GMT+0000 (Coordinated Universal Time),793,237,2,6,-1,0,"This comment is not important .I don't need a third party tranlation."
1760116807,Fri Oct 10 2025 17:20:07 GMT+0000 (Coordinated Universal Time),792,248,11,2,-1,0,"This comment doesn't refer to what is fair and what companies they refer to"
1760116814,Fri Oct 10 2025 17:20:14 GMT+0000 (Coordinated Universal Time),794,226,37,14,1,6,"AI replacing too many human jobs without enough new ones created."
1760116821,Fri Oct 10 2025 17:20:21 GMT+0000 (Coordinated Universal Time),796,241,75,4,1,9,"AI should be used as a tool and work alongside human input"
1760116828,Fri Oct 10 2025 17:20:28 GMT+0000 (Coordinated Universal Time),797,250,52,5,1,15,"AI bias and misinformation could deeply harm society if not carefully regulated."
1760116831,Fri Oct 10 2025 17:20:31 GMT+0000 (Coordinated Universal Time),798,233,8,4,-1,1,"disagree.  social media are strife with inaccuracies, propaganda and misinformation."
1760116834,Fri Oct 10 2025 17:20:34 GMT+0000 (Coordinated Universal Time),799,247,61,15,1,11,"It has always been a concern for people when the chance of losing their job due to new technology takes over."
1760116843,Fri Oct 10 2025 17:20:43 GMT+0000 (Coordinated Universal Time),801,210,44,14,1,9,"AI systems could amplify bias and discrimination in hiring, policing, and healthcare."
1760116859,Fri Oct 10 2025 17:20:59 GMT+0000 (Coordinated Universal Time),802,225,62,1,1,7,"I agree somepeople may not be able to recoginize the difference between truth and AI generated that is just for entertainment."
1760116861,Fri Oct 10 2025 17:21:01 GMT+0000 (Coordinated Universal Time),803,213,53,14,1,9,"AI is greatly beneficial for public use but extremely dangerous in the hands of the government and big corps"
1760116862,Fri Oct 10 2025 17:21:02 GMT+0000 (Coordinated Universal Time),804,252,54,16,1,12,"Highest priority concern is the fact checking. Too often, it presents inaccurate info as factual and relies on us to tell it it is wrong"
1760116870,Fri Oct 10 2025 17:21:10 GMT+0000 (Coordinated Universal Time),805,251,39,12,1,5,"AI is capable of lying, and has been shown to do so. Why not? It was created to people please after all."
1760116870,Fri Oct 10 2025 17:21:10 GMT+0000 (Coordinated Universal Time),806,239,63,12,1,22,"AI needs strong ethical rules and government oversight before it spreads further."
1760116876,Fri Oct 10 2025 17:21:16 GMT+0000 (Coordinated Universal Time),807,248,43,7,1,9,"How do we know what's real or fake? Fakes seem so real. AI is going to take over and we won't even know."
1760116888,Fri Oct 10 2025 17:21:28 GMT+0000 (Coordinated Universal Time),808,231,65,11,1,12,"I feel that AI tools should not be available to school-aged children.  They need to learn to think for themselves."
1760116903,Fri Oct 10 2025 17:21:43 GMT+0000 (Coordinated Universal Time),810,244,62,8,1,7,"I believe that one day there could be a conflict between countries over their development and use of AI"
1760116904,Fri Oct 10 2025 17:21:44 GMT+0000 (Coordinated Universal Time),811,192,35,10,1,4,"many indigenous traditions value collective wisdom and shared responsibility, rather than individual control or intellectual property."
1760116904,Fri Oct 10 2025 17:21:44 GMT+0000 (Coordinated Universal Time),812,205,81,7,1,22,"Ai used in medical field should be evaluated by medical professional before making its own conclusion"
1760116909,Fri Oct 10 2025 17:21:49 GMT+0000 (Coordinated Universal Time),813,250,48,9,1,6,"AI could replace too many human jobs too quickly, creating unemployment and widening inequality."
1760116913,Fri Oct 10 2025 17:21:53 GMT+0000 (Coordinated Universal Time),814,240,75,5,1,15,"I think it is necessary for humans to review the output of AI."
1760116915,Fri Oct 10 2025 17:21:55 GMT+0000 (Coordinated Universal Time),815,247,47,11,1,5,"It definitely does outweigh self driving cars. Some of the modern technology in cars already cause problems."
1760116925,Fri Oct 10 2025 17:22:05 GMT+0000 (Coordinated Universal Time),817,219,58,4,1,9,"Global collaboration is essential to the safety and security of the planet."
1760116941,Fri Oct 10 2025 17:22:21 GMT+0000 (Coordinated Universal Time),818,257,10,3,-1,2,"i agree it can tur really bad"
1760116962,Fri Oct 10 2025 17:22:42 GMT+0000 (Coordinated Universal Time),819,250,70,5,1,15,"AI could spread misinformation and make it harder for people to know what’s real or fake online."
1760116963,Fri Oct 10 2025 17:22:43 GMT+0000 (Coordinated Universal Time),820,225,66,3,1,9,"Absolutely, we need to make sure that we can trust what is being said by AI."
1760116791,Fri Oct 10 2025 17:19:51 GMT+0000 (Coordinated Universal Time),789,225,8,0,-1,2,"I agree that I think AI could go in the wrong direction instead of being used as a tool."
1760115751,Fri Oct 10 2025 17:02:31 GMT+0000 (Coordinated Universal Time),568,159,45,24,1,4,"Im old school and im terrified some evil entity could do just about anything with AI"
1760116964,Fri Oct 10 2025 17:22:44 GMT+0000 (Coordinated Universal Time),821,219,57,18,1,11,"AI is not human but is replacing human relationships. This is dangerous."
1760116975,Fri Oct 10 2025 17:22:55 GMT+0000 (Coordinated Universal Time),822,244,64,20,1,9,"Art and its all forms should be created by humans, not AI."
1760116981,Fri Oct 10 2025 17:23:01 GMT+0000 (Coordinated Universal Time),823,206,11,1,-1,2,"And this information needs to be fact checked by a human."
1760116990,Fri Oct 10 2025 17:23:10 GMT+0000 (Coordinated Universal Time),824,259,34,17,1,2,"I think most people will lose interest in some tests once they find out it was mainly written by AI"
1760117003,Fri Oct 10 2025 17:23:23 GMT+0000 (Coordinated Universal Time),825,167,48,12,1,7,"AI will never be as creative as humans.  Creativity is based on emotions and AI will never understand emotions."
1760117003,Fri Oct 10 2025 17:23:23 GMT+0000 (Coordinated Universal Time),826,225,50,12,1,5,"I agree, I think less communication can happen if people don't have discussions and just rely on AI."
1760117004,Fri Oct 10 2025 17:23:24 GMT+0000 (Coordinated Universal Time),827,258,78,5,1,10,"AI is a tool like any other, it all depends on who controls it."
1760117013,Fri Oct 10 2025 17:23:33 GMT+0000 (Coordinated Universal Time),829,176,42,6,1,3,"AI needs to be separated from automation from people's understanding."
1760117019,Fri Oct 10 2025 17:23:39 GMT+0000 (Coordinated Universal Time),830,254,72,2,1,12,"AI should be fair, transparent, and protect people’s jobs and privacy."
1760117020,Fri Oct 10 2025 17:23:40 GMT+0000 (Coordinated Universal Time),831,233,18,1,-1,0,"absolutely."
1760117029,Fri Oct 10 2025 17:23:49 GMT+0000 (Coordinated Universal Time),832,235,57,10,1,19,"my concern is the integration of AI for mass surveillance creating a permanent inescapable digital record of every citizens life"
1760117031,Fri Oct 10 2025 17:23:51 GMT+0000 (Coordinated Universal Time),833,219,49,11,1,12,"AI in the hands of high tech companies is bound to creatte vast inequality."
1760117057,Fri Oct 10 2025 17:24:17 GMT+0000 (Coordinated Universal Time),837,245,58,6,1,4,"I think AI is used to complement human ability instead of hurting human activity and work, I don't think AI should hurt humans."
1760117085,Fri Oct 10 2025 17:24:45 GMT+0000 (Coordinated Universal Time),841,244,67,9,1,16,"Pretty soon we won't be able to recognize what is real and what is AI."
1760117112,Fri Oct 10 2025 17:25:12 GMT+0000 (Coordinated Universal Time),845,248,26,34,1,3,"It's not worth the time saved with all the mistakes AI makes."
1760117115,Fri Oct 10 2025 17:25:15 GMT+0000 (Coordinated Universal Time),846,260,6,2,-1,0,"i AGREE ON POLICIES, THEY WILL MAKE THE USE OF AI MORE EFFECTIVE"
1760115775,Fri Oct 10 2025 17:02:55 GMT+0000 (Coordinated Universal Time),570,123,36,29,1,2,"Honestly, i love the fact that we are in the era of Ai, its so helpful in most aspect of work. whether making decisions or health wise."
1760117129,Fri Oct 10 2025 17:25:29 GMT+0000 (Coordinated Universal Time),847,225,13,0,-1,4,"I agree that there should be a human check when looking at a result from AI."
1760117058,Fri Oct 10 2025 17:24:18 GMT+0000 (Coordinated Universal Time),838,263,48,11,1,16,"AI could deepen inequality if only big corporations and wealthy nations control its power."
1760117064,Fri Oct 10 2025 17:24:24 GMT+0000 (Coordinated Universal Time),839,253,8,0,-1,0,"This is a big concern, because it is important to exercise the mind."
1760117069,Fri Oct 10 2025 17:24:29 GMT+0000 (Coordinated Universal Time),840,219,60,1,1,6,"AI can be very useful if it is kept in perspective."
1760117089,Fri Oct 10 2025 17:24:49 GMT+0000 (Coordinated Universal Time),842,263,71,5,1,11,"AI should serve humanity—not the interests of a few powerful companies."
1760117099,Fri Oct 10 2025 17:24:59 GMT+0000 (Coordinated Universal Time),843,230,41,21,1,14,"AI will use limited resources like water and power to perpetuate itself creating a hellscape for humans."
1760117103,Fri Oct 10 2025 17:25:03 GMT+0000 (Coordinated Universal Time),844,268,45,13,1,7,"Confirmation bias is a huge problem with AI"
1760117131,Fri Oct 10 2025 17:25:31 GMT+0000 (Coordinated Universal Time),848,253,67,10,1,13,"I'm worried that many people will lose their jobs."
1760117131,Fri Oct 10 2025 17:25:31 GMT+0000 (Coordinated Universal Time),849,219,32,27,1,7,"Oftrn on social media i have been shocked to discover that i was being faked out."
1760117133,Fri Oct 10 2025 17:25:33 GMT+0000 (Coordinated Universal Time),850,256,64,11,1,8,"AI impact on jobs needs proactive solutions , not panic"
1760117134,Fri Oct 10 2025 17:25:34 GMT+0000 (Coordinated Universal Time),851,240,32,13,1,2,"I fear that AI could become Sky net if not properly regulated."
1760117138,Fri Oct 10 2025 17:25:38 GMT+0000 (Coordinated Universal Time),852,257,61,13,1,13,"can store sensitive data that can be used by others"
1760117142,Fri Oct 10 2025 17:25:42 GMT+0000 (Coordinated Universal Time),853,167,47,19,1,14,"We have an already out of control use of electricity because of Ai needs. The consumption of earth's resources is out of control."
1760117145,Fri Oct 10 2025 17:25:45 GMT+0000 (Coordinated Universal Time),854,244,39,20,1,7,"AI does NOT feel. And that makes it dangerous."
1760117147,Fri Oct 10 2025 17:25:47 GMT+0000 (Coordinated Universal Time),855,255,40,28,1,1,"I personally love ai"
1760117154,Fri Oct 10 2025 17:25:54 GMT+0000 (Coordinated Universal Time),856,250,48,17,1,13,"AI will replace too many human jobs, leaving people without stable work or purpose."
1760117158,Fri Oct 10 2025 17:25:58 GMT+0000 (Coordinated Universal Time),857,260,3,1,-1,0,"A good question but tricky one"
1760117159,Fri Oct 10 2025 17:25:59 GMT+0000 (Coordinated Universal Time),858,267,33,19,1,5,"AI is a machine which uses data collected online making it very bias"
1760117164,Fri Oct 10 2025 17:26:04 GMT+0000 (Coordinated Universal Time),859,243,61,14,1,17,"AI is using lots of energy an water"
1760117164,Fri Oct 10 2025 17:26:04 GMT+0000 (Coordinated Universal Time),860,276,81,16,1,11,"I fear that people will become so reliant on what is a flawed system, that they will stop thinking for themselves even more than they do now"
1760117169,Fri Oct 10 2025 17:26:09 GMT+0000 (Coordinated Universal Time),861,258,41,23,1,1,"AI simply speeds up human activity and behavior that we already experience."
1760117171,Fri Oct 10 2025 17:26:11 GMT+0000 (Coordinated Universal Time),862,219,48,13,1,13,"I fear AI is a tremendous political weapon."
1760117176,Fri Oct 10 2025 17:26:16 GMT+0000 (Coordinated Universal Time),863,262,71,2,1,20,"There needs to be strict oversight over how AI is being used so that there are no privacy breaches."
1760117191,Fri Oct 10 2025 17:26:31 GMT+0000 (Coordinated Universal Time),865,256,77,7,1,11,"we need to ensure AI benefits everyone, not just large tech companies"
1760117206,Fri Oct 10 2025 17:26:46 GMT+0000 (Coordinated Universal Time),866,263,69,12,1,9,"I worry that AI surveillance will erode individual freedom and privacy."
1760117222,Fri Oct 10 2025 17:27:02 GMT+0000 (Coordinated Universal Time),867,219,39,25,1,15,"I do not believe there is a way to protect society from bad actors with AI."
1760117231,Fri Oct 10 2025 17:27:11 GMT+0000 (Coordinated Universal Time),868,225,63,14,1,9,"I do believe people's creativity will be lost with too much AI use."
1760117236,Fri Oct 10 2025 17:27:16 GMT+0000 (Coordinated Universal Time),869,260,3,2,-1,0,"I agree with this statement to some extent. The human might be replaced in future"
1760117248,Fri Oct 10 2025 17:27:28 GMT+0000 (Coordinated Universal Time),870,277,39,17,1,13,"AI MUST be federally policed it is a danger for privacy, job loss, environment, and more. My main concern is keeping it out of everyday life"
1760117250,Fri Oct 10 2025 17:27:30 GMT+0000 (Coordinated Universal Time),871,167,32,5,1,8,"We need to think bigger than UBI. We should all everyone of us on earth be given a higher than basic income."
1760117256,Fri Oct 10 2025 17:27:36 GMT+0000 (Coordinated Universal Time),872,265,63,11,1,10,"My highest priority concerns with AI is whether or no its progression is going to derail or support human invention."
1760117261,Fri Oct 10 2025 17:27:41 GMT+0000 (Coordinated Universal Time),873,267,6,3,-1,1,"especially when it comes to privacy"
1760117267,Fri Oct 10 2025 17:27:47 GMT+0000 (Coordinated Universal Time),874,270,70,5,1,25,"AI should never replace human judgment in critical decisions like healthcare or justice"
1760117268,Fri Oct 10 2025 17:27:48 GMT+0000 (Coordinated Universal Time),875,219,52,13,1,10,"Regulation is vital but i doubt it will be controlled."
1760117274,Fri Oct 10 2025 17:27:54 GMT+0000 (Coordinated Universal Time),876,273,29,46,1,4,"I disagree. AI will not make people lose their jobs. In fact AI will help people with their jobs."
1760117282,Fri Oct 10 2025 17:28:02 GMT+0000 (Coordinated Universal Time),877,258,34,38,1,6,"People mostly already can't think for themselves and lack any true creative impulse so I'm not sure there's much to lose to AI."
1760117285,Fri Oct 10 2025 17:28:05 GMT+0000 (Coordinated Universal Time),878,270,64,14,1,13,"AI-generated misinformation could threaten democracy."
1760117291,Fri Oct 10 2025 17:28:11 GMT+0000 (Coordinated Universal Time),879,225,82,4,1,14,"I agree there needs to be a human connection always.  AI can not run every aspect."
1760117309,Fri Oct 10 2025 17:28:29 GMT+0000 (Coordinated Universal Time),882,260,43,9,1,6,"AI is here to stay, we only need to embrace it and work hand in hand"
1760117048,Fri Oct 10 2025 17:24:08 GMT+0000 (Coordinated Universal Time),835,225,19,1,-1,1,"I agree, I do feel people will become to reliant on AI."
1760117300,Fri Oct 10 2025 17:28:20 GMT+0000 (Coordinated Universal Time),880,271,56,6,1,21,"Human workers will always be necessary. An AI bot cannot convey emotion, empathy. Those qualities are important to any summaries made by AI."
1760117303,Fri Oct 10 2025 17:28:23 GMT+0000 (Coordinated Universal Time),881,269,58,2,1,8,"AI has benefits and negatives. We must work to bring them together to make sure people are safe and still paid enough to live."
1760117317,Fri Oct 10 2025 17:28:37 GMT+0000 (Coordinated Universal Time),883,257,36,10,1,7,"the trust level on the Ai should be very low on that since even normal humans do not have the same level of trust where anything that breach"
1760117319,Fri Oct 10 2025 17:28:39 GMT+0000 (Coordinated Universal Time),884,272,64,14,1,10,"AI is a tool and only as good or evil as the person using it."
1760117321,Fri Oct 10 2025 17:28:41 GMT+0000 (Coordinated Universal Time),885,219,38,16,1,9,"This is truly scary and unhealthy. that humans will bond with AI rather than humans."
1760117333,Fri Oct 10 2025 17:28:53 GMT+0000 (Coordinated Universal Time),886,270,61,5,1,7,"Education systems need to prepare students to work alongside AI, not compete with it."
1760117383,Fri Oct 10 2025 17:29:43 GMT+0000 (Coordinated Universal Time),890,260,44,30,1,6,"AI has helped improve the lives in so many ways."
1760117460,Fri Oct 10 2025 17:31:00 GMT+0000 (Coordinated Universal Time),900,256,36,17,1,5,"AI can make society fairer if we focus on ethical design and inclusion"
1760117377,Fri Oct 10 2025 17:29:37 GMT+0000 (Coordinated Universal Time),889,283,61,11,1,4,"There is no way for AI to be spiritually enlightened"
1760117385,Fri Oct 10 2025 17:29:45 GMT+0000 (Coordinated Universal Time),891,284,33,13,1,4,"i think there is a bubble starting, look at the ai stocks"
1760117388,Fri Oct 10 2025 17:29:48 GMT+0000 (Coordinated Universal Time),892,273,58,7,1,14,"I believe it's true in a sense that artists and writers should receive pay or at least credit when AI learns from their work."
1760117396,Fri Oct 10 2025 17:29:56 GMT+0000 (Coordinated Universal Time),893,219,33,21,1,2,"The common person does not possess the knowledge of Silicon Valley. And as a result are at a great disadvantage."
1760117400,Fri Oct 10 2025 17:30:00 GMT+0000 (Coordinated Universal Time),894,271,62,7,1,17,"The use of AI to make someone living or dead appear to be making statements whether true or false is scary and dangerous!"
1760117410,Fri Oct 10 2025 17:30:10 GMT+0000 (Coordinated Universal Time),895,285,45,9,1,11,"I’m concerned for the increase in unemployment that AI could result in, as people are being replaced with machines and robots."
1760117435,Fri Oct 10 2025 17:30:35 GMT+0000 (Coordinated Universal Time),896,262,73,4,1,16,"There is a huge concern with deepfakes, and people being attributed with AI generated things they did not say"
1760117440,Fri Oct 10 2025 17:30:40 GMT+0000 (Coordinated Universal Time),897,284,23,13,1,2,"i think there is an ai bubble"
1760117446,Fri Oct 10 2025 17:30:46 GMT+0000 (Coordinated Universal Time),898,266,55,16,1,5,"Many people will be cast aside who have failed to harness AI in a meaninful monetary fashion."
1760117455,Fri Oct 10 2025 17:30:55 GMT+0000 (Coordinated Universal Time),899,285,58,15,1,13,"I’m concerned that AI will bring increased unemployment as people are being replaced with robots."
1760117464,Fri Oct 10 2025 17:31:04 GMT+0000 (Coordinated Universal Time),901,265,55,15,1,4,"The true benefits from AI come from how it supports and propels human ingenuity for everyone That's where we will see the most benefit"
1760117467,Fri Oct 10 2025 17:31:07 GMT+0000 (Coordinated Universal Time),902,260,65,10,1,9,"In near future, the generation might end up becoming lazy and uncreative."
1760117469,Fri Oct 10 2025 17:31:09 GMT+0000 (Coordinated Universal Time),903,270,61,3,1,9,"Corporations using AI should be held accountable for the social consequences of their products."
1760117483,Fri Oct 10 2025 17:31:23 GMT+0000 (Coordinated Universal Time),905,287,21,18,1,3,"Unfortunately investors are impervious to the law. No way Sam Altman gets arrested."
1760117490,Fri Oct 10 2025 17:31:30 GMT+0000 (Coordinated Universal Time),906,275,60,7,1,12,"It is definitely getting harder to recognize AI and we will suffer for it."
1760117496,Fri Oct 10 2025 17:31:36 GMT+0000 (Coordinated Universal Time),907,289,44,22,1,4,"The writing of Ai is soulless, it lacks a certain quality."
1760117516,Fri Oct 10 2025 17:31:56 GMT+0000 (Coordinated Universal Time),908,281,55,25,1,4,"People believe what other people say without confirming it, at least AI gives you information yet says to fact check."
1760117521,Fri Oct 10 2025 17:32:01 GMT+0000 (Coordinated Universal Time),909,286,51,8,1,8,"My main concern o the Ai is ethical it would be."
1760117524,Fri Oct 10 2025 17:32:04 GMT+0000 (Coordinated Universal Time),910,273,55,2,1,12,"My highest concern is that AI will need to be somehow regulated as to not be biased or give unethical advice."
1760117551,Fri Oct 10 2025 17:32:31 GMT+0000 (Coordinated Universal Time),911,271,64,5,1,16,"I see AI as a wonderful research tool. However, a human must be the one making ultimate decisions. Some of those are life and death ones!"
1760117558,Fri Oct 10 2025 17:32:38 GMT+0000 (Coordinated Universal Time),912,286,41,11,1,7,"People are able to deep sink and realizing real news and fake news become hard"
1760117578,Fri Oct 10 2025 17:32:58 GMT+0000 (Coordinated Universal Time),915,293,12,8,-1,0,"Ai is like our second consionus"
1760117625,Fri Oct 10 2025 17:33:45 GMT+0000 (Coordinated Universal Time),920,270,58,2,1,17,"We need stronger laws to prevent misuse of personal data by AI systems."
1760117659,Fri Oct 10 2025 17:34:19 GMT+0000 (Coordinated Universal Time),922,288,6,3,-1,2,"I'm more on the hesitant side on this issue. The professionals and some books warn and have warned about the uprising and negative effects."
1760117671,Fri Oct 10 2025 17:34:31 GMT+0000 (Coordinated Universal Time),924,286,2,4,-1,0,"Will human be relevant"
1760117685,Fri Oct 10 2025 17:34:45 GMT+0000 (Coordinated Universal Time),925,256,70,8,1,14,"responsible AI development should be a global priority"
1760117696,Fri Oct 10 2025 17:34:56 GMT+0000 (Coordinated Universal Time),927,293,4,1,-1,0,"AI WILL BE NEW LEADING"
1760117660,Fri Oct 10 2025 17:34:20 GMT+0000 (Coordinated Universal Time),923,286,4,1,-1,0,"Replacement of some jobs"
1760117689,Fri Oct 10 2025 17:34:49 GMT+0000 (Coordinated Universal Time),926,286,10,0,-1,0,"Safety of our data"
